gene,baseMean,log2FoldChange,Direction,Endogenous_Promoter,Exogenous_Promoter
Rgcc,465.7255419,-1.16985788,DOWN,TRUE,FALSE
Rgma,823.8609891,0.867980056,UP,TRUE,TRUE
Rgs12,1670.448865,0.956400993,UP,TRUE,TRUE
Rgs16,1428.429444,1.834290994,UP,TRUE,TRUE
Rhbdf1,2240.595094,1.524220602,UP,FALSE,TRUE
Rhbdl3,228.2758779,1.732945982,UP,TRUE,TRUE
Rhoj,1467.780448,-0.957198931,DOWN,TRUE,TRUE
Rhpn1,86.34758728,2.130274541,UP,TRUE,TRUE
Rif1,6930.412659,-0.603428033,DOWN,FALSE,TRUE
Rimklb,295.6145253,0.727572143,UP,TRUE,TRUE
Rims2,508.9415621,1.013186016,UP,FALSE,TRUE
Ripor1,942.3838511,1.007771134,UP,TRUE,TRUE
Rita1,204.151257,-0.586578911,DOWN,TRUE,TRUE
Rlbp1,184.2334135,-2.892524642,DOWN,FALSE,TRUE
Rmrp,16476.01331,-1.207826069,DOWN,TRUE,TRUE
Rnaseh2a,776.2248573,-0.649332845,DOWN,TRUE,TRUE
Rnf111,2388.348339,0.605580125,UP,TRUE,FALSE
Rnf135,117.1005408,0.590837536,UP,TRUE,TRUE
Rnf182,284.9418116,0.885105553,UP,TRUE,TRUE
Rnf2,3144.402953,-0.523298139,DOWN,TRUE,TRUE
Rnf213,7398.45054,2.679443307,UP,TRUE,TRUE
Rnf215,453.5360735,0.536815495,UP,TRUE,FALSE
Rnf44,2454.971488,1.041733527,UP,TRUE,TRUE
Rnft1,1294.185811,-0.640772372,DOWN,TRUE,TRUE
Rnft2,360.4978306,0.786425542,UP,TRUE,TRUE
Robo2,3113.133891,0.760237238,UP,FALSE,TRUE
Robo3,56.29627193,2.934878365,UP,FALSE,TRUE
Rorb,5106.001187,-0.631712345,DOWN,TRUE,TRUE
Rpa2,1396.60474,-0.608264007,DOWN,TRUE,TRUE
Rpap3,709.1513762,-0.567595226,DOWN,TRUE,TRUE
Rpf1,1524.202383,-0.596920334,DOWN,TRUE,FALSE
Rpia,323.8013599,-0.867511758,DOWN,TRUE,TRUE
Rpl10,12403.0375,-1.057810841,DOWN,TRUE,TRUE
Rpl10a,15015.0318,-0.812747009,DOWN,TRUE,TRUE
Rpl11,4800.107398,-0.825151624,DOWN,TRUE,TRUE
Rpl13,14151.69204,-1.027186908,DOWN,TRUE,TRUE
Rpl13a,889.3188547,-0.849407958,DOWN,TRUE,TRUE
Rpl14,10590.19451,-0.906882771,DOWN,FALSE,TRUE
Rpl15,10046.23991,-0.872827963,DOWN,TRUE,TRUE
Rpl18,16175.09956,-1.024765342,DOWN,TRUE,TRUE
Rpl18a,11225.36366,-1.246731782,DOWN,TRUE,TRUE
Rpl19,3893.44666,-0.666337459,DOWN,TRUE,FALSE
Rpl21,5905.838605,-0.905286821,DOWN,TRUE,TRUE
Rpl22,3746.68053,-0.920637193,DOWN,TRUE,FALSE
Rpl22l1,266.5491157,-1.406974116,DOWN,TRUE,TRUE
Rpl23,5997.805509,-0.999455593,DOWN,TRUE,FALSE
Rpl23a,1169.477769,-0.85124034,DOWN,TRUE,TRUE
Rpl27,11589.16948,-0.733053623,DOWN,TRUE,TRUE
Rpl27a,10186.06722,-1.071242194,DOWN,TRUE,TRUE
Rpl28,11101.32735,-0.794145809,DOWN,TRUE,TRUE
Rpl29,2859.641747,-0.71051061,DOWN,TRUE,FALSE
Rpl3,14142.35207,-1.180911174,DOWN,FALSE,TRUE
Rpl30,2439.594992,-1.161661845,DOWN,TRUE,TRUE
Rpl31,7546.76554,-0.85162377,DOWN,TRUE,TRUE
Rpl32,16785.02616,-0.869103175,DOWN,TRUE,TRUE
Rpl34,6165.779184,-1.017286254,DOWN,TRUE,TRUE
Rpl35,19369.94206,-0.641493128,DOWN,TRUE,FALSE
Rpl35a,1990.644824,-1.131728556,DOWN,TRUE,FALSE
Rpl36a,1683.738329,-0.985947377,DOWN,FALSE,TRUE
Rpl37,8269.929282,-0.945744519,DOWN,TRUE,TRUE
Rpl37a,12076.24165,-1.070322353,DOWN,TRUE,FALSE
Rpl38,3658.03731,-0.675742858,DOWN,TRUE,TRUE
Rpl39,2555.472399,-0.946204611,DOWN,TRUE,TRUE
Rpl41,30887.96128,-0.862840757,DOWN,TRUE,TRUE
Rpl5,15348.50469,-1.001250874,DOWN,TRUE,TRUE
Rpl6,19667.74831,-0.74477942,DOWN,TRUE,FALSE
Rpl7,21032.80839,-1.089446412,DOWN,TRUE,TRUE
Rpl7l1,3271.257983,-0.578164069,DOWN,TRUE,TRUE
Rplp0,38481.87681,-0.925795028,DOWN,TRUE,TRUE
Rplp1,8336.858285,-1.078854929,DOWN,TRUE,TRUE
Rplp2,4894.959806,-0.558087036,DOWN,TRUE,TRUE
Rpp14,1169.179271,-0.583405799,DOWN,TRUE,TRUE
Rpp25l,377.7798571,-0.644579607,DOWN,TRUE,FALSE
Rpp30,1069.916469,-0.80852455,DOWN,TRUE,TRUE
Rpp38,313.9597168,-0.711648148,DOWN,TRUE,TRUE
Rpp40,272.4337092,-0.573843979,DOWN,TRUE,TRUE
Rprm,1079.364979,1.454328004,UP,TRUE,FALSE
Rps11,4836.286121,-0.799607825,DOWN,TRUE,FALSE
Rps12,15347.33855,-1.051398677,DOWN,TRUE,TRUE
Rps13,4183.442038,-0.740013346,DOWN,TRUE,TRUE
Rps14,9606.559538,-1.226064253,DOWN,TRUE,TRUE
Rps15a,7870.828916,-0.728550565,DOWN,TRUE,TRUE
Rps16,10022.13557,-1.132030265,DOWN,TRUE,FALSE
Rps17,6714.834762,-0.984516083,DOWN,TRUE,TRUE
Rps18,5554.479938,-1.046756867,DOWN,TRUE,FALSE
Rps19,6892.182478,-0.990708383,DOWN,TRUE,TRUE
Rps20,7499.011583,-0.955552511,DOWN,TRUE,TRUE
Rps21,1370.818027,-1.078683922,DOWN,FALSE,TRUE
Rps23,7991.480176,-1.397288269,DOWN,TRUE,TRUE
Rps24,22403.16812,-0.793985417,DOWN,TRUE,TRUE
Rps26,14670.36238,-0.56330395,DOWN,TRUE,TRUE
Rps27rt,113.9456241,-0.866458878,DOWN,FALSE,TRUE
Rps29,3173.712264,-1.30753175,DOWN,TRUE,TRUE
Rps3,13911.64411,-0.961039846,DOWN,TRUE,TRUE
Rps3a1,24282.75443,-0.84860498,DOWN,TRUE,TRUE
Rps5,19177.15255,-0.965174013,DOWN,TRUE,TRUE
Rps6,22002.99331,-0.870140214,DOWN,TRUE,TRUE
Rps7,18608.46621,-0.93518368,DOWN,TRUE,FALSE
Rps9,7714.774016,-0.778538756,DOWN,TRUE,TRUE
Rpsa,42049.33768,-0.948408356,DOWN,TRUE,TRUE
Rras,289.0830146,-0.551386463,DOWN,TRUE,TRUE
Rras2,673.7032417,-0.630431247,DOWN,TRUE,TRUE
Rrbp1,3688.678124,1.372617647,UP,TRUE,TRUE
Rrp15,578.0527312,-0.770476392,DOWN,FALSE,TRUE
Rsbn1,1449.356262,-0.74139423,DOWN,TRUE,TRUE
Rsf1os2,75.54233459,-0.584158376,DOWN,TRUE,FALSE
Rsl1d1,6756.408856,-0.675425399,DOWN,TRUE,TRUE
Rsrc2,2413.980097,-0.549450653,DOWN,TRUE,TRUE
Rtca,752.5856871,-0.71416323,DOWN,TRUE,TRUE
Rtcb,2435.405223,-0.618841614,DOWN,TRUE,TRUE
Rtkn2,2450.230843,-0.538368393,DOWN,TRUE,TRUE
Rtl8a,652.558955,0.644350005,UP,TRUE,FALSE
Rtn1,5523.812804,0.680902942,UP,TRUE,TRUE
Rtn4rl1,160.3891769,0.832494472,UP,TRUE,FALSE
Rtraf,3797.76321,-0.530412253,DOWN,FALSE,TRUE
Runx1,635.6125102,-1.745812433,DOWN,TRUE,TRUE
Rusc2,558.6087441,0.955642506,UP,TRUE,TRUE
Ruvbl1,1093.671461,-0.575780458,DOWN,TRUE,TRUE
Rwdd1,1161.582855,-0.5933875,DOWN,TRUE,TRUE
Rwdd4a,1682.8648,-0.660707172,DOWN,TRUE,TRUE
Rxra,737.8872135,0.848175123,UP,TRUE,TRUE
Ryr2,143.7848336,1.74383494,UP,FALSE,TRUE
Ryr3,364.5733326,1.565153833,UP,FALSE,TRUE
S100a10,2212.499024,0.560768889,UP,FALSE,TRUE
S100a16,344.2114209,-1.365595063,DOWN,TRUE,TRUE
S100b,959.9441886,-1.216748025,DOWN,TRUE,TRUE
S1pr2,505.7144762,-1.080125472,DOWN,TRUE,TRUE
Sacs,4755.620146,-0.53550889,DOWN,TRUE,TRUE
Safb2,682.5599473,0.539986035,UP,TRUE,TRUE
Sall1,3326.206736,0.905708999,UP,TRUE,TRUE
Sall2,3613.951851,0.984901219,UP,TRUE,TRUE
Samd14,400.3695146,1.215154221,UP,TRUE,TRUE
Samd4,1080.148568,1.819009413,UP,TRUE,TRUE
Samd4b,2680.828187,1.119361705,UP,TRUE,TRUE
Samd5,611.3848002,3.079650857,UP,TRUE,TRUE
Samd9l,2829.274162,5.560495069,UP,FALSE,TRUE
Samhd1,1492.151602,0.66564969,UP,TRUE,TRUE
Sap130,1776.977076,0.57704993,UP,TRUE,TRUE
Sap30,520.8949414,-1.132073298,DOWN,TRUE,TRUE
Sapcd2,581.528482,-1.597310891,DOWN,TRUE,FALSE
Sarm1,290.0650165,1.163679742,UP,TRUE,TRUE
Sarnp,1429.403364,-0.686852524,DOWN,TRUE,TRUE
Sash1,4324.312981,0.50048177,UP,TRUE,TRUE
Sat2,137.22935,-0.524817918,DOWN,FALSE,TRUE
Satb2,337.0791741,0.770366358,UP,TRUE,TRUE
Sbk1,1673.184433,1.108438417,UP,FALSE,TRUE
Sc5d,5396.765701,-0.620276489,DOWN,TRUE,TRUE
Scaf1,2510.595694,0.853319355,UP,FALSE,TRUE
Scaf4,1772.146504,0.769088037,UP,TRUE,TRUE
Scarb1,1397.705403,-0.532362316,DOWN,FALSE,TRUE
Scarf2,151.654452,-0.789237764,DOWN,TRUE,FALSE
Sccpdh,1364.668626,-0.678787084,DOWN,FALSE,TRUE
Scfd1,1853.311732,-0.818937813,DOWN,TRUE,TRUE
Scg3,755.9454213,2.349372494,UP,FALSE,TRUE
Scml4,447.0807449,-0.714663609,DOWN,TRUE,TRUE
Scn1b,450.1985051,1.187210688,UP,FALSE,TRUE
Scn8a,145.6143986,0.718235918,UP,TRUE,TRUE
Scpep1,2181.568342,-0.762516982,DOWN,TRUE,TRUE
Scrg1,187.4230217,-0.858799291,DOWN,TRUE,TRUE
Scrib,2058.019201,0.562839019,UP,TRUE,TRUE
Scrn1,2151.769244,1.263500415,UP,TRUE,TRUE
Sdc2,5169.217974,1.289613902,UP,TRUE,TRUE
Sdc3,4353.868232,0.779751582,UP,TRUE,TRUE
Sdc4,2372.167732,0.631842403,UP,FALSE,TRUE
Sdcbp,6268.730595,-0.677029664,DOWN,TRUE,TRUE
Sdhaf4,130.1709117,-0.860841428,DOWN,TRUE,TRUE
Sdhb,3567.275039,-0.798459195,DOWN,TRUE,TRUE
Sdk2,85.1860079,1.875181591,UP,TRUE,TRUE
Sec11a,1501.88917,-0.524683634,DOWN,TRUE,TRUE
Sec11c,2043.894629,-1.54317798,DOWN,TRUE,TRUE
Sec14l5,96.10050146,1.452952276,UP,FALSE,TRUE
Sec22c,873.8395783,0.566223242,UP,TRUE,TRUE
Sec23a,4032.203128,-0.804992092,DOWN,TRUE,TRUE
Sec24c,3395.104429,0.569589392,UP,TRUE,FALSE
Sec61g,1442.671965,-1.28475549,DOWN,TRUE,TRUE
Seh1l,3420.289813,-0.65327768,DOWN,TRUE,FALSE
Sel1l3,4965.267373,1.721586126,UP,TRUE,TRUE
Selenoh,2284.733362,-1.191828563,DOWN,FALSE,TRUE
Selenok,1616.521362,-1.242369889,DOWN,TRUE,TRUE
Selenom,68.40835089,-1.063267874,DOWN,TRUE,TRUE
Selenop,33193.98763,1.117161246,UP,TRUE,TRUE
Selenot,10774.11177,-0.547370992,DOWN,TRUE,TRUE
Sem1,1131.563905,-0.909148424,DOWN,TRUE,TRUE
Sema3c,1102.087706,0.655498667,UP,TRUE,TRUE
Sema3d,254.881144,-0.744335963,DOWN,FALSE,TRUE
Sema4d,93.38821939,0.717444365,UP,TRUE,TRUE
Sema5a,1405.898359,1.122512894,UP,FALSE,TRUE
Sema5b,627.6741874,1.040844109,UP,TRUE,TRUE
Sema6a,13580.41106,1.192990387,UP,TRUE,TRUE
Sema6d,8122.952543,0.551128816,UP,TRUE,TRUE
Serpinb5,206.1146359,1.627799225,UP,FALSE,TRUE
Sertad4,91.09903971,1.506034888,UP,TRUE,TRUE
Sertm1,159.7238599,1.045277127,UP,FALSE,TRUE
Sesn1,1111.499124,-0.960117198,DOWN,TRUE,TRUE
Sesn2,1960.324942,1.469880341,UP,TRUE,TRUE
Sesn3,14656.75633,1.108451725,UP,TRUE,TRUE
Setbp1,593.925344,1.227211941,UP,FALSE,TRUE
Setd1a,638.8352307,0.583021911,UP,TRUE,FALSE
Setmar,100.6035365,-0.753367827,DOWN,TRUE,TRUE
Sez6,705.2143554,2.620072614,UP,TRUE,FALSE
Sez6l,377.1011016,1.829243581,UP,TRUE,TRUE
Sf1,4292.913851,0.61614001,UP,TRUE,TRUE
Sf3a2,544.4916468,0.7318686,UP,TRUE,TRUE
Sf3a3,1599.695276,-0.603769236,DOWN,TRUE,TRUE
Sf3b5,1177.709418,-1.029456941,DOWN,TRUE,TRUE
Sf3b6,2449.741622,-0.727622136,DOWN,TRUE,TRUE
Sfrp2,90.13706887,-1.351026198,DOWN,TRUE,FALSE
Sfrp4,56.08174635,-1.840745859,DOWN,TRUE,TRUE
Sft2d2,995.6185981,-0.532604622,DOWN,FALSE,TRUE
Sgip1,379.0401214,-1.547582343,DOWN,TRUE,TRUE
Sgk1,1554.903087,-0.834381967,DOWN,TRUE,TRUE
Sgo1,1582.702142,-0.596699701,DOWN,TRUE,TRUE
Sgpl1,5819.710368,0.727546292,UP,TRUE,TRUE
Sgtb,742.607273,-0.7667995,DOWN,TRUE,TRUE
Sh2b1,1483.254387,0.629971285,UP,TRUE,TRUE
Sh3d19,2101.329673,-0.85093718,DOWN,TRUE,TRUE
Sh3gl2,606.1845248,-0.804301419,DOWN,TRUE,FALSE
Sh3glb2,1718.999684,1.165407019,UP,TRUE,FALSE
Sh3rf3,551.5990631,0.786461015,UP,FALSE,TRUE
Shank2,77.94346563,2.564578432,UP,TRUE,FALSE
Shank3,365.467661,0.906412976,UP,TRUE,TRUE
Shb,177.6945693,0.665213007,UP,TRUE,TRUE
Shc1,1383.819586,0.545162901,UP,TRUE,TRUE
Shc3,2258.783693,0.532947661,UP,TRUE,TRUE
Shc4,3377.814793,0.531739221,UP,TRUE,TRUE
Shf,517.8760795,-0.94320168,DOWN,TRUE,TRUE
Shisa2,100.4733441,-0.749241772,DOWN,TRUE,TRUE
Shld1,187.1294191,-0.606911036,DOWN,TRUE,TRUE
Shpk,481.1021635,1.964974436,UP,TRUE,TRUE
Shroom3,616.8317996,2.181221321,UP,TRUE,TRUE
Sidt2,1518.043742,1.002642741,UP,TRUE,TRUE
Sik1,212.6507316,1.049747781,UP,TRUE,TRUE
Sik2,2778.697661,0.770316572,UP,TRUE,TRUE
Sik3,2283.267057,0.904323626,UP,TRUE,TRUE
Sipa1l1,1762.281069,0.924085472,UP,TRUE,TRUE
Sipa1l2,3590.221824,0.939631744,UP,TRUE,TRUE
Sipa1l3,2862.583753,1.007685677,UP,TRUE,TRUE
Sirpa,2470.032012,1.384167966,UP,FALSE,TRUE
Sirt4,131.7744749,-0.595610524,DOWN,TRUE,TRUE
Ska3,1101.720397,-0.848225291,DOWN,TRUE,TRUE
Skap2,3876.70786,-0.869723826,DOWN,TRUE,TRUE
Ski,4748.858794,1.190586114,UP,TRUE,TRUE
Skp2,3019.813921,-0.533862341,DOWN,TRUE,TRUE
Slc12a2,6280.385078,-1.080704332,DOWN,TRUE,TRUE
Slc12a4,1632.556176,0.813128276,UP,FALSE,TRUE
Slc12a5,86.62590244,1.139232872,UP,TRUE,FALSE
Slc12a9,418.7534881,1.171113458,UP,TRUE,TRUE
Slc14a2,225.1725507,1.708901502,UP,TRUE,TRUE
Slc15a2,1350.895435,-0.999686019,DOWN,TRUE,TRUE
Slc16a1,2046.982026,-1.009415438,DOWN,TRUE,TRUE
Slc16a2,3155.746576,1.575462144,UP,FALSE,TRUE
Slc16a9,133.5860496,1.398810275,UP,TRUE,TRUE
Slc19a1,302.8785471,-0.591304696,DOWN,TRUE,TRUE
Slc19a2,1479.355494,0.90331469,UP,TRUE,TRUE
Slc1a1,61.78921959,1.207464279,UP,TRUE,TRUE
Slc1a4,1511.427191,1.01927553,UP,TRUE,TRUE
Slc22a17,2218.765634,0.727843548,UP,FALSE,TRUE
Slc22a23,2833.04839,1.531221227,UP,TRUE,TRUE
Slc22a5,344.789974,0.527701324,UP,TRUE,TRUE
Slc24a3,539.8100046,0.938228476,UP,TRUE,FALSE
Slc25a16,787.9467539,-0.551122761,DOWN,TRUE,TRUE
Slc25a20,479.0701856,-0.567632076,DOWN,FALSE,TRUE
Slc25a23,2084.098805,1.022628373,UP,TRUE,TRUE
Slc25a30,601.3026081,-0.968273658,DOWN,TRUE,TRUE
Slc25a35,112.7814598,1.888665742,UP,TRUE,TRUE
Slc25a39,4281.511313,0.51477523,UP,TRUE,TRUE
Slc25a4,7835.565461,-0.641580074,DOWN,TRUE,TRUE
Slc25a42,307.9547169,1.147393757,UP,TRUE,TRUE
Slc26a11,172.0061674,1.170918862,UP,TRUE,TRUE
Slc26a6,215.7352642,1.325248083,UP,TRUE,TRUE
Slc27a1,1810.926346,0.73438754,UP,TRUE,TRUE
Slc27a3,590.3548448,1.20860536,UP,FALSE,TRUE
Slc27a6,57.43328537,-1.798855961,DOWN,TRUE,TRUE
Slc29a2,223.7812776,0.537135339,UP,TRUE,TRUE
Slc29a3,490.4390855,1.244178827,UP,FALSE,TRUE
Slc2a1,1549.883198,0.532863909,UP,TRUE,TRUE
Slc2a12,57.83924103,-0.806321737,DOWN,TRUE,TRUE
Slc2a13,340.895294,1.020239814,UP,TRUE,TRUE
Slc2a4rg-ps,114.5104164,0.59582026,UP,TRUE,TRUE
Slc2a6,77.26188492,0.667826193,UP,FALSE,TRUE
Slc2a9,1191.089798,1.413377498,UP,TRUE,TRUE
Slc30a1,1339.354929,0.527044197,UP,TRUE,TRUE
Slc31a2,230.3246669,0.951165488,UP,TRUE,FALSE
Slc35a1,915.3046875,-0.831767514,DOWN,TRUE,TRUE
Slc35f1,1957.438816,1.925979167,UP,TRUE,TRUE
Slc35f3,171.0277821,-0.586177682,DOWN,FALSE,TRUE
Slc36a1,476.3915336,1.002113266,UP,TRUE,FALSE
Slc37a2,521.4607186,1.852774417,UP,FALSE,TRUE
Slc38a1,4119.511546,-0.506964932,DOWN,TRUE,FALSE
Slc38a6,251.0444226,-0.649612076,DOWN,TRUE,TRUE
Slc38a7,821.9747593,0.618759366,UP,TRUE,TRUE
Slc39a10,4827.654533,-0.583149612,DOWN,TRUE,TRUE
Slc39a13,408.607783,0.843791763,UP,TRUE,TRUE
Slc39a14,679.4764798,0.65506846,UP,TRUE,TRUE
Slc3a2,4160.090643,0.878217593,UP,TRUE,TRUE
Slc41a1,1388.510448,0.597480191,UP,TRUE,TRUE
Slc41a3,110.0983038,1.29858412,UP,TRUE,TRUE
Slc43a2,513.5572723,1.282231559,UP,TRUE,TRUE
Slc44a2,853.7569912,0.54250483,UP,TRUE,TRUE
Slc45a4,752.3685656,0.821092289,UP,TRUE,TRUE
Slc46a1,268.4750109,0.674009102,UP,FALSE,TRUE
Slc49a4,745.6054,0.522215015,UP,FALSE,TRUE
Slc4a3,469.8438087,1.127620705,UP,FALSE,TRUE
Slc4a4,11267.28651,1.435896104,UP,FALSE,TRUE
Slc4a7,5138.486254,-0.811955484,DOWN,TRUE,TRUE
Slc4a8,216.8195807,1.053416608,UP,TRUE,TRUE
Slc6a11,2627.621883,-1.242430137,DOWN,TRUE,TRUE
Slc6a17,100.7629654,0.562311243,UP,TRUE,TRUE
Slc6a6,584.6688289,-0.726629923,DOWN,TRUE,TRUE
Slc7a11,1708.968571,0.812551005,UP,TRUE,TRUE
Slc8a2,64.88081548,0.754299735,UP,FALSE,TRUE
Slc9a9,313.0694178,0.646368441,UP,TRUE,TRUE
Slco3a1,1488.05639,1.389274644,UP,FALSE,TRUE
Smad3,814.2359214,0.97344887,UP,TRUE,TRUE
Smad7,107.4503689,1.277260577,UP,TRUE,TRUE
Smad9,71.73454658,0.743836059,UP,FALSE,TRUE
Smap2,2367.804854,1.171760623,UP,TRUE,TRUE
Smarca4,7166.602839,0.584917396,UP,TRUE,TRUE
Smarcd1,2510.038786,0.548146555,UP,TRUE,TRUE
Smarcd3,382.8839631,0.709768088,UP,TRUE,TRUE
Smc2,10125.38203,-0.68971911,DOWN,TRUE,TRUE
Smg7,4644.792628,0.653009631,UP,TRUE,TRUE
Smim11,222.2454031,-0.58801826,DOWN,TRUE,TRUE
Smim15,1822.105616,-0.827871659,DOWN,TRUE,TRUE
Smim26,278.1426819,-0.873691424,DOWN,FALSE,TRUE
Smoc1,1508.295743,-0.734652434,DOWN,TRUE,TRUE
Smox,1174.495468,0.778443986,UP,TRUE,TRUE
Smpd3,145.0039048,0.960747731,UP,TRUE,TRUE
Smtnl2,62.8144583,-1.075339251,DOWN,FALSE,TRUE
Smu1,3005.732803,-0.509296955,DOWN,TRUE,FALSE
Smurf1,1390.918273,0.758216053,UP,TRUE,TRUE
Smyd2,977.8278243,-0.911132765,DOWN,TRUE,FALSE
Snap91,390.0343258,0.598754959,UP,FALSE,TRUE
Snapc4,424.2603722,0.540258285,UP,TRUE,TRUE
Sncaip,578.8411943,1.060010849,UP,TRUE,TRUE
Sned1,745.3802377,0.719236673,UP,TRUE,TRUE
Snhg5,786.3490298,-0.598219313,DOWN,TRUE,TRUE
Snhg8,404.1568417,-0.939013447,DOWN,FALSE,TRUE
Snrk,1829.373123,0.693166236,UP,TRUE,FALSE
Snrnp25,253.7256044,-1.43054974,DOWN,TRUE,TRUE
Snrpa1,692.3774537,-0.513472209,DOWN,FALSE,TRUE
Snrpb,2788.768139,-0.542503406,DOWN,FALSE,TRUE
Snrpb2,1633.697314,-0.911494828,DOWN,FALSE,TRUE
Snrpd2,2315.734139,-0.897295511,DOWN,TRUE,TRUE
Snrpg,476.4658229,-1.046540831,DOWN,TRUE,TRUE
Snta1,63.14365365,1.602615685,UP,TRUE,FALSE
Snupn,274.3573693,-0.629360118,DOWN,TRUE,TRUE
Snx1,2082.676231,-0.580673316,DOWN,TRUE,TRUE
Snx19,1757.392369,0.536659044,UP,TRUE,TRUE
Snx25,1680.741472,-0.684799678,DOWN,FALSE,TRUE
Snx32,281.578986,0.537224197,UP,TRUE,TRUE
Snx33,1971.992039,0.801256785,UP,TRUE,FALSE
Socs2,419.3612923,0.738217646,UP,TRUE,TRUE
Socs3,103.8599347,0.822873013,UP,TRUE,TRUE
Sod1,3026.122654,-0.670773748,DOWN,TRUE,TRUE
Soga1,3920.757114,0.935561361,UP,TRUE,TRUE
Soga3,523.6250337,0.891204786,UP,TRUE,TRUE
Sorbs2,475.2098984,0.678789242,UP,TRUE,TRUE
Sorcs1,8318.601762,1.040425305,UP,TRUE,TRUE
Sorcs2,2678.53216,1.733510708,UP,TRUE,TRUE
Sostdc1,4285.009389,-1.229481296,DOWN,FALSE,TRUE
Sox1,986.2688434,0.506652909,UP,TRUE,TRUE
Sox12,1446.223691,0.846370651,UP,TRUE,TRUE
Sox5,2274.568652,-1.255329665,DOWN,TRUE,TRUE
Sox8,3701.60653,0.82519266,UP,TRUE,TRUE
Sp2,564.9737659,0.953453495,UP,TRUE,TRUE
Sp4,930.7459667,-0.648281341,DOWN,TRUE,TRUE
Spaca6,340.4967169,0.652490495,UP,TRUE,TRUE
Spag7,1619.81931,-0.73773344,DOWN,TRUE,TRUE
Sparc,7516.494036,1.977408178,UP,TRUE,TRUE
Spata13,847.8947117,-1.027207451,DOWN,FALSE,TRUE
Spata2,1171.794498,0.752707837,UP,TRUE,TRUE
Spc24,649.8535594,-1.022450503,DOWN,TRUE,TRUE
Spc25,2025.889698,-0.66803745,DOWN,TRUE,TRUE
Spcs1,3217.308595,-0.574858315,DOWN,TRUE,FALSE
Spdl1,685.8539941,-0.67635826,DOWN,TRUE,TRUE
Speg,161.0668225,0.879137275,UP,TRUE,TRUE
Spen,2928.364793,1.046410489,UP,TRUE,TRUE
Spidr,1135.838417,-0.57437303,DOWN,FALSE,TRUE
Spin4,438.7936169,-1.150810512,DOWN,FALSE,TRUE
Spire1,3294.254981,-0.554777111,DOWN,TRUE,TRUE
Spock2,921.3473605,0.539935463,UP,TRUE,TRUE
Spon1,16453.20808,0.794535649,UP,TRUE,TRUE
Spred1,16501.04994,0.523283286,UP,TRUE,TRUE
Spred3,558.2992841,1.007256442,UP,TRUE,TRUE
Spryd7,744.1790436,-0.735746901,DOWN,TRUE,TRUE
Sptan1,51856.63959,1.152169437,UP,TRUE,TRUE
Sptb,241.7353172,-0.846349417,DOWN,FALSE,TRUE
Sptbn1,13606.74597,0.836003004,UP,TRUE,TRUE
Sptssa,1475.465771,-0.611477071,DOWN,TRUE,TRUE
Sqor,161.9865499,-0.707139237,DOWN,TRUE,TRUE
Sra1,980.2849915,-0.784966501,DOWN,FALSE,TRUE
Srebf1,3633.717385,0.526572156,UP,TRUE,TRUE
Srfbp1,978.0519834,-0.567317395,DOWN,TRUE,TRUE
Srgap1,649.2936955,1.363342942,UP,TRUE,TRUE
Srgap2,15700.47675,0.875124083,UP,TRUE,TRUE
Srgap3,2921.63605,0.739751978,UP,TRUE,TRUE
Srl,301.6895844,-0.509856194,DOWN,TRUE,TRUE
Srp19,997.3121442,-0.868612642,DOWN,TRUE,TRUE
Srp68,2664.636378,-0.675360061,DOWN,TRUE,TRUE
Srp9,1336.420383,-0.950025015,DOWN,TRUE,TRUE
Srrm1,4049.121572,0.620688772,UP,TRUE,TRUE
Srrm2,18893.74991,0.963775559,UP,TRUE,TRUE
Srsf3,7025.671886,-0.756126473,DOWN,TRUE,TRUE
Srsf7,4217.826669,-0.617111117,DOWN,TRUE,TRUE
Srxn1,383.8367643,0.655227012,UP,FALSE,TRUE
Ss18l2,1314.760449,-1.312553042,DOWN,TRUE,TRUE
Ssb,6263.659889,-0.589448703,DOWN,FALSE,TRUE
Ssbp3,2607.888221,1.173398989,UP,TRUE,TRUE
Ssh1,1297.103448,1.013503863,UP,TRUE,FALSE
Ssna1,1171.46097,-0.559085483,DOWN,TRUE,TRUE
Ssu72,1237.683365,-0.624891579,DOWN,TRUE,TRUE
St3gal1,215.8585831,1.202806685,UP,TRUE,TRUE
St3gal6,444.088402,-0.956294632,DOWN,TRUE,TRUE
St6gal1,264.6236682,0.956920741,UP,TRUE,TRUE
St8sia1,3547.187571,-1.378137202,DOWN,TRUE,TRUE
Stard10,114.7286628,1.213629037,UP,FALSE,TRUE
Stat1,795.0547394,2.369553364,UP,TRUE,TRUE
Stat2,994.2641431,1.646405454,UP,TRUE,TRUE
Stc2,328.9919074,-0.543854266,DOWN,FALSE,TRUE
Stim1,653.4246763,1.366595816,UP,TRUE,TRUE
Stk38l,1668.944826,-0.779681562,DOWN,TRUE,TRUE
Stn1,415.5153662,-0.762141219,DOWN,TRUE,TRUE
Stoml2,1590.282866,-0.966082945,DOWN,TRUE,TRUE
Ston1,199.7702533,0.789327499,UP,TRUE,TRUE
Ston2,301.7043746,1.280302173,UP,TRUE,TRUE
Stradb,561.7501291,-0.542792073,DOWN,TRUE,TRUE
Strap,6907.634967,-0.538988031,DOWN,TRUE,TRUE
